;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
0;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666
1;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666
2;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666
3;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666
4;DUM;100;968;48.75;65.0;63.63636363636363;70.0;66.66666666666666
5;DT;100;968;100.0;100.0;100.0;100.0;100.0
6;DT;100;968;100.0;100.0;100.0;100.0;100.0
7;DT;100;968;100.0;100.0;100.0;100.0;100.0
8;DT;100;968;100.0;100.0;100.0;100.0;100.0
9;DT;100;968;100.0;100.0;100.0;100.0;100.0
10;NB;100;968;100.0;100.0;100.0;100.0;100.0
11;NB;100;968;100.0;100.0;100.0;100.0;100.0
12;NB;100;968;100.0;100.0;100.0;100.0;100.0
13;NB;100;968;100.0;100.0;100.0;100.0;100.0
14;NB;100;968;100.0;100.0;100.0;100.0;100.0
15;KNN;100;968;100.0;100.0;100.0;100.0;100.0
16;KNN;100;968;100.0;100.0;100.0;100.0;100.0
17;KNN;100;968;100.0;100.0;100.0;100.0;100.0
18;KNN;100;968;100.0;100.0;100.0;100.0;100.0
19;KNN;100;968;100.0;100.0;100.0;100.0;100.0
20;XGB;100;968;100.0;100.0;100.0;100.0;100.0
21;XGB;100;968;100.0;100.0;100.0;100.0;100.0
22;XGB;100;968;100.0;100.0;100.0;100.0;100.0
23;XGB;100;968;100.0;100.0;100.0;100.0;100.0
24;XGB;100;968;100.0;95.0;100.0;90.0;94.73684210526315
25;RF;100;968;100.0;100.0;100.0;100.0;100.0
26;RF;100;968;100.0;100.0;100.0;100.0;100.0
27;RF;100;968;100.0;100.0;100.0;100.0;100.0
28;RF;100;968;100.0;100.0;100.0;100.0;100.0
29;RF;100;968;100.0;100.0;100.0;100.0;100.0
30;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666
31;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666
32;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666
33;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666
34;MLP;100;968;50.0;50.0;50.0;100.0;66.66666666666666
35;SVM;100;968;100.0;100.0;100.0;100.0;100.0
36;SVM;100;968;100.0;100.0;100.0;100.0;100.0
37;SVM;100;968;100.0;100.0;100.0;100.0;100.0
38;SVM;100;968;100.0;100.0;100.0;100.0;100.0
39;SVM;100;968;100.0;100.0;100.0;100.0;100.0
40;DUM;10;9680;75.0;0.0;0.0;0.0;0.0
41;DUM;10;9680;75.0;0.0;0.0;0.0;0.0
42;DUM;10;9680;75.0;0.0;0.0;0.0;0.0
43;DUM;10;9680;75.0;0.0;0.0;0.0;0.0
44;DUM;10;9680;75.0;0.0;0.0;0.0;0.0
45;DT;10;9680;100.0;100.0;100.0;100.0;100.0
46;DT;10;9680;100.0;50.0;50.0;100.0;66.66666666666666
47;DT;10;9680;100.0;100.0;100.0;100.0;100.0
48;DT;10;9680;100.0;100.0;100.0;100.0;100.0
49;DT;10;9680;100.0;100.0;100.0;100.0;100.0
50;NB;10;9680;100.0;100.0;100.0;100.0;100.0
51;NB;10;9680;100.0;100.0;100.0;100.0;100.0
52;NB;10;9680;100.0;100.0;100.0;100.0;100.0
53;NB;10;9680;100.0;100.0;100.0;100.0;100.0
54;NB;10;9680;100.0;100.0;100.0;100.0;100.0
55;KNN;10;9680;100.0;100.0;100.0;100.0;100.0
56;KNN;10;9680;100.0;100.0;100.0;100.0;100.0
57;KNN;10;9680;100.0;100.0;100.0;100.0;100.0
58;KNN;10;9680;100.0;100.0;100.0;100.0;100.0
59;KNN;10;9680;100.0;100.0;100.0;100.0;100.0
60;XGB;10;9680;50.0;50.0;0.0;0.0;0.0
61;XGB;10;9680;50.0;50.0;0.0;0.0;0.0
62;XGB;10;9680;50.0;50.0;0.0;0.0;0.0
63;XGB;10;9680;50.0;50.0;0.0;0.0;0.0
64;XGB;10;9680;50.0;50.0;0.0;0.0;0.0
65;RF;10;9680;100.0;100.0;100.0;100.0;100.0
66;RF;10;9680;100.0;100.0;100.0;100.0;100.0
67;RF;10;9680;100.0;100.0;100.0;100.0;100.0
68;RF;10;9680;100.0;100.0;100.0;100.0;100.0
69;RF;10;9680;100.0;100.0;100.0;100.0;100.0
70;MLP;10;9680;50.0;50.0;50.0;100.0;66.66666666666666
71;MLP;10;9680;50.0;50.0;50.0;100.0;66.66666666666666
72;MLP;10;9680;50.0;50.0;50.0;100.0;66.66666666666666
73;MLP;10;9680;50.0;50.0;50.0;100.0;66.66666666666666
74;MLP;10;9680;50.0;50.0;50.0;100.0;66.66666666666666
75;SVM;10;9680;100.0;100.0;100.0;100.0;100.0
76;SVM;10;9680;100.0;100.0;100.0;100.0;100.0
77;SVM;10;9680;100.0;100.0;100.0;100.0;100.0
78;SVM;10;9680;100.0;100.0;100.0;100.0;100.0
79;SVM;10;9680;100.0;100.0;100.0;100.0;100.0
80;DUM;1100;88;51.24999999999999;46.81818181818182;46.846846846846844;47.27272727272727;47.05882352941176
81;DUM;1100;88;51.24999999999999;46.81818181818182;46.846846846846844;47.27272727272727;47.05882352941176
82;DUM;1100;88;51.24999999999999;46.81818181818182;46.846846846846844;47.27272727272727;47.05882352941176
83;DUM;1100;88;51.24999999999999;46.81818181818182;46.846846846846844;47.27272727272727;47.05882352941176
84;DUM;1100;88;51.24999999999999;46.81818181818182;46.846846846846844;47.27272727272727;47.05882352941176
85;DT;1100;88;100.0;100.0;100.0;100.0;100.0
86;DT;1100;88;100.0;99.54545454545455;99.09909909909909;100.0;99.5475113122172
87;DT;1100;88;100.0;99.54545454545455;100.0;99.0909090909091;99.54337899543378
88;DT;1100;88;100.0;100.0;100.0;100.0;100.0
89;DT;1100;88;100.0;100.0;100.0;100.0;100.0
90;NB;1100;88;100.0;100.0;100.0;100.0;100.0
91;NB;1100;88;100.0;100.0;100.0;100.0;100.0
92;NB;1100;88;100.0;100.0;100.0;100.0;100.0
93;NB;1100;88;100.0;100.0;100.0;100.0;100.0
94;NB;1100;88;100.0;100.0;100.0;100.0;100.0
95;KNN;1100;88;100.0;100.0;100.0;100.0;100.0
96;KNN;1100;88;100.0;100.0;100.0;100.0;100.0
97;KNN;1100;88;100.0;100.0;100.0;100.0;100.0
98;KNN;1100;88;100.0;100.0;100.0;100.0;100.0
99;KNN;1100;88;100.0;100.0;100.0;100.0;100.0
100;XGB;1100;88;100.0;100.0;100.0;100.0;100.0
101;XGB;1100;88;100.0;100.0;100.0;100.0;100.0
102;XGB;1100;88;100.0;99.54545454545455;100.0;99.0909090909091;99.54337899543378
103;XGB;1100;88;100.0;100.0;100.0;100.0;100.0
104;XGB;1100;88;100.0;99.0909090909091;100.0;98.18181818181819;99.08256880733946
105;RF;1100;88;100.0;100.0;100.0;100.0;100.0
106;RF;1100;88;100.0;99.54545454545455;99.09909909909909;100.0;99.5475113122172
107;RF;1100;88;100.0;100.0;100.0;100.0;100.0
108;RF;1100;88;100.0;100.0;100.0;100.0;100.0
109;RF;1100;88;100.0;100.0;100.0;100.0;100.0
110;MLP;1100;88;100.0;100.0;100.0;100.0;100.0
111;MLP;1100;88;100.0;100.0;100.0;100.0;100.0
112;MLP;1100;88;100.0;100.0;100.0;100.0;100.0
113;MLP;1100;88;100.0;100.0;100.0;100.0;100.0
114;MLP;1100;88;100.0;100.0;100.0;100.0;100.0
115;SVM;1100;88;100.0;100.0;100.0;100.0;100.0
116;SVM;1100;88;100.0;100.0;100.0;100.0;100.0
117;SVM;1100;88;100.0;100.0;100.0;100.0;100.0
118;SVM;1100;88;100.0;100.0;100.0;100.0;100.0
119;SVM;1100;88;100.0;100.0;100.0;100.0;100.0
120;DUM;110;880;46.590909090909086;59.09090909090909;58.333333333333336;63.63636363636363;60.86956521739131
121;DUM;110;880;46.590909090909086;59.09090909090909;58.333333333333336;63.63636363636363;60.86956521739131
122;DUM;110;880;46.590909090909086;59.09090909090909;58.333333333333336;63.63636363636363;60.86956521739131
123;DUM;110;880;46.590909090909086;59.09090909090909;58.333333333333336;63.63636363636363;60.86956521739131
124;DUM;110;880;46.590909090909086;59.09090909090909;58.333333333333336;63.63636363636363;60.86956521739131
125;DT;110;880;100.0;100.0;100.0;100.0;100.0
126;DT;110;880;100.0;100.0;100.0;100.0;100.0
127;DT;110;880;100.0;100.0;100.0;100.0;100.0
128;DT;110;880;100.0;100.0;100.0;100.0;100.0
129;DT;110;880;100.0;100.0;100.0;100.0;100.0
130;NB;110;880;100.0;100.0;100.0;100.0;100.0
131;NB;110;880;100.0;100.0;100.0;100.0;100.0
132;NB;110;880;100.0;100.0;100.0;100.0;100.0
133;NB;110;880;100.0;100.0;100.0;100.0;100.0
134;NB;110;880;100.0;100.0;100.0;100.0;100.0
135;KNN;110;880;100.0;100.0;100.0;100.0;100.0
136;KNN;110;880;100.0;100.0;100.0;100.0;100.0
137;KNN;110;880;100.0;100.0;100.0;100.0;100.0
138;KNN;110;880;100.0;100.0;100.0;100.0;100.0
139;KNN;110;880;100.0;100.0;100.0;100.0;100.0
140;XGB;110;880;100.0;100.0;100.0;100.0;100.0
141;XGB;110;880;100.0;100.0;100.0;100.0;100.0
142;XGB;110;880;100.0;100.0;100.0;100.0;100.0
143;XGB;110;880;100.0;90.9090909090909;100.0;81.81818181818183;90.0
144;XGB;110;880;100.0;100.0;100.0;100.0;100.0
145;RF;110;880;100.0;100.0;100.0;100.0;100.0
146;RF;110;880;100.0;100.0;100.0;100.0;100.0
147;RF;110;880;100.0;100.0;100.0;100.0;100.0
148;RF;110;880;100.0;100.0;100.0;100.0;100.0
149;RF;110;880;100.0;100.0;100.0;100.0;100.0
150;MLP;110;880;50.0;50.0;50.0;100.0;66.66666666666666
151;MLP;110;880;50.0;50.0;50.0;100.0;66.66666666666666
152;MLP;110;880;50.0;50.0;50.0;100.0;66.66666666666666
153;MLP;110;880;50.0;50.0;50.0;100.0;66.66666666666666
154;MLP;110;880;50.0;50.0;50.0;100.0;66.66666666666666
155;SVM;110;880;100.0;100.0;100.0;100.0;100.0
156;SVM;110;880;100.0;100.0;100.0;100.0;100.0
157;SVM;110;880;100.0;100.0;100.0;100.0;100.0
158;SVM;110;880;100.0;100.0;100.0;100.0;100.0
159;SVM;110;880;100.0;100.0;100.0;100.0;100.0
160;DUM;11;8800;66.66666666666666;33.33333333333333;0.0;0.0;0.0
161;DUM;11;8800;44.44444444444444;100.0;100.0;100.0;100.0
162;DUM;11;8800;50.0;0.0;0.0;0.0;0.0
163;DUM;11;8800;50.0;0.0;0.0;0.0;0.0
164;DUM;11;8800;50.0;0.0;0.0;0.0;0.0
165;DT;11;8800;100.0;66.66666666666666;50.0;100.0;66.66666666666666
166;DT;11;8800;100.0;100.0;100.0;100.0;100.0
167;DT;11;8800;100.0;100.0;100.0;100.0;100.0
168;DT;11;8800;100.0;100.0;100.0;100.0;100.0
169;DT;11;8800;100.0;100.0;100.0;100.0;100.0
170;NB;11;8800;100.0;100.0;100.0;100.0;100.0
171;NB;11;8800;100.0;100.0;100.0;100.0;100.0
172;NB;11;8800;100.0;100.0;100.0;100.0;100.0
173;NB;11;8800;100.0;100.0;100.0;100.0;100.0
174;NB;11;8800;100.0;100.0;100.0;100.0;100.0
175;KNN;11;8800;100.0;100.0;100.0;100.0;100.0
176;KNN;11;8800;100.0;100.0;100.0;100.0;100.0
177;KNN;11;8800;100.0;100.0;100.0;100.0;100.0
178;KNN;11;8800;100.0;100.0;100.0;100.0;100.0
179;KNN;11;8800;100.0;100.0;100.0;100.0;100.0
180;XGB;11;8800;55.55555555555556;33.33333333333333;33.33333333333333;100.0;50.0
181;XGB;11;8800;55.55555555555556;33.33333333333333;0.0;0.0;0.0
182;XGB;11;8800;50.0;50.0;0.0;0.0;0.0
183;XGB;11;8800;50.0;50.0;0.0;0.0;0.0
184;XGB;11;8800;50.0;50.0;0.0;0.0;0.0
185;RF;11;8800;100.0;100.0;100.0;100.0;100.0
186;RF;11;8800;100.0;100.0;100.0;100.0;100.0
187;RF;11;8800;100.0;100.0;100.0;100.0;100.0
188;RF;11;8800;100.0;100.0;100.0;100.0;100.0
189;RF;11;8800;100.0;100.0;100.0;100.0;100.0
190;MLP;11;8800;55.55555555555556;33.33333333333333;33.33333333333333;100.0;50.0
191;MLP;11;8800;55.55555555555556;33.33333333333333;0.0;0.0;0.0
192;MLP;11;8800;50.0;50.0;50.0;100.0;66.66666666666666
193;MLP;11;8800;50.0;50.0;50.0;100.0;66.66666666666666
194;MLP;11;8800;50.0;50.0;50.0;100.0;66.66666666666666
195;SVM;11;8800;100.0;100.0;100.0;100.0;100.0
196;SVM;11;8800;100.0;100.0;100.0;100.0;100.0
197;SVM;11;8800;100.0;100.0;100.0;100.0;100.0
198;SVM;11;8800;100.0;100.0;100.0;100.0;100.0
199;SVM;11;8800;100.0;100.0;100.0;100.0;100.0
200;DUM;1210;80;52.066115702479344;48.760330578512395;48.760330578512395;48.760330578512395;48.760330578512395
201;DUM;1210;80;52.066115702479344;48.760330578512395;48.760330578512395;48.760330578512395;48.760330578512395
202;DUM;1210;80;52.066115702479344;48.760330578512395;48.760330578512395;48.760330578512395;48.760330578512395
203;DUM;1210;80;52.066115702479344;48.760330578512395;48.760330578512395;48.760330578512395;48.760330578512395
204;DUM;1210;80;52.066115702479344;48.760330578512395;48.760330578512395;48.760330578512395;48.760330578512395
205;DT;1210;80;100.0;100.0;100.0;100.0;100.0
206;DT;1210;80;100.0;100.0;100.0;100.0;100.0
207;DT;1210;80;100.0;99.58677685950413;100.0;99.17355371900827;99.5850622406639
208;DT;1210;80;100.0;100.0;100.0;100.0;100.0
209;DT;1210;80;100.0;100.0;100.0;100.0;100.0
210;NB;1210;80;100.0;100.0;100.0;100.0;100.0
211;NB;1210;80;100.0;100.0;100.0;100.0;100.0
212;NB;1210;80;100.0;100.0;100.0;100.0;100.0
213;NB;1210;80;100.0;100.0;100.0;100.0;100.0
214;NB;1210;80;100.0;100.0;100.0;100.0;100.0
215;KNN;1210;80;100.0;100.0;100.0;100.0;100.0
216;KNN;1210;80;100.0;100.0;100.0;100.0;100.0
217;KNN;1210;80;100.0;100.0;100.0;100.0;100.0
218;KNN;1210;80;100.0;100.0;100.0;100.0;100.0
219;KNN;1210;80;100.0;100.0;100.0;100.0;100.0
220;XGB;1210;80;100.0;99.17355371900827;100.0;98.34710743801654;99.16666666666667
221;XGB;1210;80;100.0;100.0;100.0;100.0;100.0
222;XGB;1210;80;100.0;99.58677685950413;100.0;99.17355371900827;99.5850622406639
223;XGB;1210;80;100.0;100.0;100.0;100.0;100.0
224;XGB;1210;80;100.0;100.0;100.0;100.0;100.0
225;RF;1210;80;100.0;100.0;100.0;100.0;100.0
226;RF;1210;80;100.0;100.0;100.0;100.0;100.0
227;RF;1210;80;100.0;99.58677685950413;100.0;99.17355371900827;99.5850622406639
228;RF;1210;80;100.0;100.0;100.0;100.0;100.0
229;RF;1210;80;100.0;100.0;100.0;100.0;100.0
230;MLP;1210;80;100.0;99.58677685950413;100.0;99.17355371900827;99.5850622406639
231;MLP;1210;80;99.89669421487604;100.0;100.0;100.0;100.0
232;MLP;1210;80;99.89669421487604;100.0;100.0;100.0;100.0
233;MLP;1210;80;99.89669421487604;100.0;100.0;100.0;100.0
234;MLP;1210;80;99.89669421487604;100.0;100.0;100.0;100.0
235;SVM;1210;80;100.0;100.0;100.0;100.0;100.0
236;SVM;1210;80;100.0;100.0;100.0;100.0;100.0
237;SVM;1210;80;100.0;100.0;100.0;100.0;100.0
238;SVM;1210;80;100.0;100.0;100.0;100.0;100.0
239;SVM;1210;80;100.0;100.0;100.0;100.0;100.0
240;DUM;121;800;45.36082474226804;72.0;66.66666666666666;83.33333333333334;74.07407407407408
241;DUM;121;800;53.608247422680414;32.0;30.0;23.076923076923077;26.08695652173913
242;DUM;121;800;46.93877551020408;66.66666666666666;64.28571428571429;75.0;69.23076923076923
243;DUM;121;800;46.93877551020408;66.66666666666666;64.28571428571429;75.0;69.23076923076923
244;DUM;121;800;46.93877551020408;66.66666666666666;64.28571428571429;75.0;69.23076923076923
245;DT;121;800;100.0;100.0;100.0;100.0;100.0
246;DT;121;800;100.0;100.0;100.0;100.0;100.0
247;DT;121;800;100.0;100.0;100.0;100.0;100.0
248;DT;121;800;100.0;100.0;100.0;100.0;100.0
249;DT;121;800;100.0;100.0;100.0;100.0;100.0
250;NB;121;800;100.0;100.0;100.0;100.0;100.0
251;NB;121;800;100.0;100.0;100.0;100.0;100.0
252;NB;121;800;100.0;100.0;100.0;100.0;100.0
253;NB;121;800;100.0;100.0;100.0;100.0;100.0
254;NB;121;800;100.0;100.0;100.0;100.0;100.0
255;KNN;121;800;100.0;100.0;100.0;100.0;100.0
256;KNN;121;800;100.0;100.0;100.0;100.0;100.0
257;KNN;121;800;100.0;100.0;100.0;100.0;100.0
258;KNN;121;800;100.0;100.0;100.0;100.0;100.0
259;KNN;121;800;100.0;100.0;100.0;100.0;100.0
260;XGB;121;800;100.0;100.0;100.0;100.0;100.0
261;XGB;121;800;100.0;100.0;100.0;100.0;100.0
262;XGB;121;800;100.0;95.83333333333334;100.0;91.66666666666666;95.65217391304348
263;XGB;121;800;100.0;100.0;100.0;100.0;100.0
264;XGB;121;800;100.0;100.0;100.0;100.0;100.0
265;RF;121;800;100.0;100.0;100.0;100.0;100.0
266;RF;121;800;100.0;100.0;100.0;100.0;100.0
267;RF;121;800;100.0;100.0;100.0;100.0;100.0
268;RF;121;800;100.0;100.0;100.0;100.0;100.0
269;RF;121;800;100.0;100.0;100.0;100.0;100.0
270;MLP;121;800;50.51546391752577;48.0;48.0;100.0;64.86486486486487
271;MLP;121;800;49.48453608247423;52.0;52.0;100.0;68.42105263157895
272;MLP;121;800;50.0;50.0;50.0;100.0;66.66666666666666
273;MLP;121;800;50.0;50.0;50.0;100.0;66.66666666666666
274;MLP;121;800;50.0;50.0;50.0;100.0;66.66666666666666
275;SVM;121;800;100.0;100.0;100.0;100.0;100.0
276;SVM;121;800;100.0;100.0;100.0;100.0;100.0
277;SVM;121;800;100.0;100.0;100.0;100.0;100.0
278;SVM;121;800;100.0;100.0;100.0;100.0;100.0
279;SVM;121;800;100.0;100.0;100.0;100.0;100.0
280;DUM;160;605;46.875;56.25;55.55555555555556;62.5;58.82352941176471
281;DUM;160;605;46.875;56.25;55.55555555555556;62.5;58.82352941176471
282;DUM;160;605;46.875;56.25;55.55555555555556;62.5;58.82352941176471
283;DUM;160;605;46.875;56.25;55.55555555555556;62.5;58.82352941176471
284;DUM;160;605;46.875;56.25;55.55555555555556;62.5;58.82352941176471
285;DT;160;605;100.0;100.0;100.0;100.0;100.0
286;DT;160;605;100.0;100.0;100.0;100.0;100.0
287;DT;160;605;100.0;100.0;100.0;100.0;100.0
288;DT;160;605;100.0;100.0;100.0;100.0;100.0
289;DT;160;605;100.0;100.0;100.0;100.0;100.0
290;NB;160;605;100.0;100.0;100.0;100.0;100.0
291;NB;160;605;100.0;100.0;100.0;100.0;100.0
292;NB;160;605;100.0;100.0;100.0;100.0;100.0
293;NB;160;605;100.0;100.0;100.0;100.0;100.0
294;NB;160;605;100.0;100.0;100.0;100.0;100.0
295;KNN;160;605;100.0;100.0;100.0;100.0;100.0
296;KNN;160;605;100.0;100.0;100.0;100.0;100.0
297;KNN;160;605;100.0;100.0;100.0;100.0;100.0
298;KNN;160;605;100.0;100.0;100.0;100.0;100.0
299;KNN;160;605;100.0;100.0;100.0;100.0;100.0
300;XGB;160;605;100.0;100.0;100.0;100.0;100.0
301;XGB;160;605;100.0;100.0;100.0;100.0;100.0
302;XGB;160;605;100.0;100.0;100.0;100.0;100.0
303;XGB;160;605;100.0;96.875;100.0;93.75;96.7741935483871
304;XGB;160;605;100.0;100.0;100.0;100.0;100.0
305;RF;160;605;100.0;100.0;100.0;100.0;100.0
306;RF;160;605;100.0;100.0;100.0;100.0;100.0
307;RF;160;605;100.0;100.0;100.0;100.0;100.0
308;RF;160;605;100.0;100.0;100.0;100.0;100.0
309;RF;160;605;100.0;100.0;100.0;100.0;100.0
310;MLP;160;605;50.0;50.0;50.0;100.0;66.66666666666666
311;MLP;160;605;50.0;50.0;50.0;100.0;66.66666666666666
312;MLP;160;605;50.0;50.0;50.0;100.0;66.66666666666666
313;MLP;160;605;50.0;50.0;50.0;100.0;66.66666666666666
314;MLP;160;605;50.0;50.0;50.0;100.0;66.66666666666666
315;SVM;160;605;100.0;100.0;100.0;100.0;100.0
316;SVM;160;605;100.0;100.0;100.0;100.0;100.0
317;SVM;160;605;100.0;100.0;100.0;100.0;100.0
318;SVM;160;605;100.0;100.0;100.0;100.0;100.0
319;SVM;160;605;100.0;100.0;100.0;100.0;100.0
320;DUM;16;6050;41.66666666666667;25.0;0.0;0.0;0.0
321;DUM;16;6050;38.46153846153847;33.33333333333333;0.0;0.0;0.0
322;DUM;16;6050;38.46153846153847;33.33333333333333;0.0;0.0;0.0
323;DUM;16;6050;69.23076923076923;100.0;100.0;100.0;100.0
324;DUM;16;6050;69.23076923076923;100.0;100.0;100.0;100.0
325;DT;16;6050;100.0;75.0;66.66666666666666;100.0;80.0
326;DT;16;6050;100.0;100.0;100.0;100.0;100.0
327;DT;16;6050;100.0;100.0;100.0;100.0;100.0
328;DT;16;6050;100.0;100.0;100.0;100.0;100.0
329;DT;16;6050;100.0;100.0;100.0;100.0;100.0
330;NB;16;6050;100.0;100.0;100.0;100.0;100.0
331;NB;16;6050;100.0;100.0;100.0;100.0;100.0
332;NB;16;6050;100.0;100.0;100.0;100.0;100.0
333;NB;16;6050;100.0;100.0;100.0;100.0;100.0
334;NB;16;6050;100.0;100.0;100.0;100.0;100.0
335;KNN;16;6050;100.0;100.0;100.0;100.0;100.0
336;KNN;16;6050;100.0;100.0;100.0;100.0;100.0
337;KNN;16;6050;100.0;100.0;100.0;100.0;100.0
338;KNN;16;6050;100.0;100.0;100.0;100.0;100.0
339;KNN;16;6050;100.0;100.0;100.0;100.0;100.0
340;XGB;16;6050;50.0;50.0;0.0;0.0;0.0
341;XGB;16;6050;53.84615384615385;33.33333333333333;33.33333333333333;100.0;50.0
342;XGB;16;6050;53.84615384615385;33.33333333333333;33.33333333333333;100.0;50.0
343;XGB;16;6050;53.84615384615385;33.33333333333333;0.0;0.0;0.0
344;XGB;16;6050;53.84615384615385;33.33333333333333;0.0;0.0;0.0
345;RF;16;6050;100.0;100.0;100.0;100.0;100.0
346;RF;16;6050;100.0;100.0;100.0;100.0;100.0
347;RF;16;6050;100.0;100.0;100.0;100.0;100.0
348;RF;16;6050;100.0;100.0;100.0;100.0;100.0
349;RF;16;6050;100.0;100.0;100.0;100.0;100.0
350;MLP;16;6050;50.0;50.0;50.0;100.0;66.66666666666666
351;MLP;16;6050;53.84615384615385;33.33333333333333;33.33333333333333;100.0;50.0
352;MLP;16;6050;53.84615384615385;33.33333333333333;33.33333333333333;100.0;50.0
353;MLP;16;6050;100.0;100.0;100.0;100.0;100.0
354;MLP;16;6050;100.0;100.0;100.0;100.0;100.0
355;SVM;16;6050;100.0;100.0;100.0;100.0;100.0
356;SVM;16;6050;100.0;100.0;100.0;100.0;100.0
357;SVM;16;6050;100.0;100.0;100.0;100.0;100.0
358;SVM;16;6050;100.0;100.0;100.0;100.0;100.0
359;SVM;16;6050;100.0;100.0;100.0;100.0;100.0
360;DUM;1760;55;49.715909090909086;45.73863636363637;45.614035087719294;44.31818181818182;44.95677233429395
361;DUM;1760;55;49.715909090909086;45.73863636363637;45.614035087719294;44.31818181818182;44.95677233429395
362;DUM;1760;55;49.715909090909086;45.73863636363637;45.614035087719294;44.31818181818182;44.95677233429395
363;DUM;1760;55;49.715909090909086;45.73863636363637;45.614035087719294;44.31818181818182;44.95677233429395
364;DUM;1760;55;49.715909090909086;45.73863636363637;45.614035087719294;44.31818181818182;44.95677233429395
365;DT;1760;55;99.78693181818183;99.14772727272727;98.32402234636871;100.0;99.15492957746478
366;DT;1760;55;99.64488636363636;99.7159090909091;100.0;99.43181818181817;99.71509971509973
367;DT;1760;55;99.78693181818183;99.14772727272727;100.0;98.29545454545455;99.14040114613181
368;DT;1760;55;99.64488636363636;99.7159090909091;99.43502824858757;100.0;99.71671388101983
369;DT;1760;55;99.57386363636364;100.0;100.0;100.0;100.0
370;NB;1760;55;100.0;99.7159090909091;99.43502824858757;100.0;99.71671388101983
371;NB;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
372;NB;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
373;NB;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
374;NB;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
375;KNN;1760;55;100.0;99.7159090909091;99.43502824858757;100.0;99.71671388101983
376;KNN;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
377;KNN;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
378;KNN;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
379;KNN;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
380;XGB;1760;55;99.7159090909091;99.14772727272727;98.32402234636871;100.0;99.15492957746478
381;XGB;1760;55;99.57386363636364;99.7159090909091;100.0;99.43181818181817;99.71509971509973
382;XGB;1760;55;99.7159090909091;98.86363636363636;100.0;97.72727272727273;98.85057471264368
383;XGB;1760;55;99.57386363636364;100.0;100.0;100.0;100.0
384;XGB;1760;55;99.57386363636364;100.0;100.0;100.0;100.0
385;RF;1760;55;99.85795454545455;99.14772727272727;98.32402234636871;100.0;99.15492957746478
386;RF;1760;55;99.78693181818183;99.7159090909091;100.0;99.43181818181817;99.71509971509973
387;RF;1760;55;99.85795454545455;99.14772727272727;100.0;98.29545454545455;99.14040114613181
388;RF;1760;55;99.7159090909091;100.0;100.0;100.0;100.0
389;RF;1760;55;99.7159090909091;100.0;100.0;100.0;100.0
390;MLP;1760;55;100.0;99.7159090909091;99.43502824858757;100.0;99.71671388101983
391;MLP;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
392;MLP;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
393;MLP;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
394;MLP;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
395;SVM;1760;55;100.0;99.7159090909091;99.43502824858757;100.0;99.71671388101983
396;SVM;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
397;SVM;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
398;SVM;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
399;SVM;1760;55;99.92897727272727;100.0;100.0;100.0;100.0
400;DUM;176;550;47.85714285714286;52.77777777777778;52.63157894736842;55.55555555555556;54.054054054054056
401;DUM;176;550;47.5177304964539;54.285714285714285;52.63157894736842;58.82352941176471;55.55555555555556
402;DUM;176;550;47.5177304964539;54.285714285714285;52.63157894736842;58.82352941176471;55.55555555555556
403;DUM;176;550;51.77304964539007;48.57142857142857;50.0;44.44444444444444;47.05882352941176
404;DUM;176;550;51.77304964539007;48.57142857142857;50.0;44.44444444444444;47.05882352941176
405;DT;176;550;100.0;100.0;100.0;100.0;100.0
406;DT;176;550;100.0;100.0;100.0;100.0;100.0
407;DT;176;550;100.0;100.0;100.0;100.0;100.0
408;DT;176;550;100.0;100.0;100.0;100.0;100.0
409;DT;176;550;100.0;100.0;100.0;100.0;100.0
410;NB;176;550;100.0;100.0;100.0;100.0;100.0
411;NB;176;550;100.0;100.0;100.0;100.0;100.0
412;NB;176;550;100.0;100.0;100.0;100.0;100.0
413;NB;176;550;100.0;100.0;100.0;100.0;100.0
414;NB;176;550;100.0;100.0;100.0;100.0;100.0
415;KNN;176;550;100.0;100.0;100.0;100.0;100.0
